Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Eric Haase","2 Tms",11,34,30,7,6,0,0,1,3,3,3,0,8,0,0,1,2,1,0,0.233333333,14111
2023,"Joey Gallo","MIN",20,55,43,7,4,0,0,3,5,6,12,0,26,0,0,0,1,0,0,0.162790697,14128
2023,"Daniel Vogelbach","NYM",21,69,59,14,8,0,0,6,8,13,9,0,20,1,0,0,1,0,0,0.237288135,14130
2023,"Byron Buxton","MIN",1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,14161
2023,"Carlos Correa","MIN",25,104,88,17,10,3,0,4,13,12,14,1,26,1,1,0,8,0,0,0.193181818,14162
2023,"Andrew Velazquez","LAA",14,25,22,2,0,1,0,1,3,2,2,0,10,0,0,1,0,3,0,0.09090909,14196
2023,"Jorge Soler","MIA",23,98,89,21,8,3,0,10,13,15,9,0,25,0,0,0,4,0,0,0.235955056,14221
2023,"Mitch Haniger","SFG",2,9,8,1,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0.125,14274
2023,"Matt Olson","ATL",29,132,107,31,18,5,1,7,23,23,23,5,25,0,2,0,3,0,0,0.289719626,14344
2023,"Joey Meneses","WSN",28,124,112,32,21,8,0,3,19,18,8,0,17,4,0,0,1,0,0,0.285714285,14366
2023,"Harold Ramirez","TBR",22,76,71,25,22,2,1,0,12,15,2,0,9,1,2,0,2,1,0,0.352112676,14387
2023,"Jake Cave","PHI",19,56,51,14,8,2,0,4,10,8,3,0,9,1,1,0,0,0,0,0.274509803,14477
2023,"Anthony Santander","BAL",23,96,87,24,12,4,0,8,14,21,8,0,21,0,1,0,2,0,0,0.275862068,14551
2023,"Harold Castro","COL",13,30,30,6,5,1,0,0,1,5,0,0,8,0,0,0,1,1,0,0.2,14691
2023,"Manuel Margot","TBR",7,22,21,4,3,1,0,0,0,4,1,0,7,0,0,0,0,1,0,0.19047619,14712
2023,"Yu Chang","BOS",5,15,15,3,2,0,0,1,1,1,0,0,4,0,0,0,0,1,0,0.2,14773
2023,"Kyle Farmer","MIN",17,50,47,10,7,1,0,2,5,4,2,0,9,1,0,0,0,0,0,0.212765957,14813
2023,"Mike Yastrzemski","SFG",2,8,5,2,1,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0.4,14854
2023,"Tony Kemp","OAK",20,53,43,10,6,3,0,1,5,3,8,0,5,1,1,0,0,0,0,0.232558139,14894
2023,"Johan Camargo","SFG",6,20,18,4,4,0,0,0,0,2,1,0,4,1,0,0,2,0,0,0.222222222,14950
2023,"Victor Caratini","MIL",7,28,27,6,4,1,0,1,5,1,1,0,6,0,0,0,0,0,0,0.222222222,14968
2023,"Ryan McMahon","COL",26,112,96,20,12,3,0,5,19,15,15,0,34,0,1,0,2,0,1,0.208333333,15112
2023,"Tim Locastro","NYM",10,20,17,4,3,0,0,1,4,1,3,0,6,0,0,0,0,0,0,0.235294117,15124
2023,"Mitch Garver","TEX",24,100,86,26,14,4,0,8,14,16,12,0,23,1,0,0,1,0,0,0.302325581,15161
2023,"Tim Anderson","CHW",18,78,73,16,10,5,1,0,6,5,3,0,29,2,0,0,1,2,0,0.219178082,15172
2023,"Jake Bauers","NYY",20,68,61,9,6,1,0,2,4,4,6,0,29,0,1,0,0,1,2,0.147540983,15194
