Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2022,"Curt Casali","SFG",9,31,30,5,3,2,0,0,3,1,1,0,13,0,0,0,1,0,0,0.166666666,12510
2022,"Kolten Wong","MIL",21,77,71,15,10,3,2,0,10,7,3,0,15,2,1,0,0,3,0,0.211267605,12532
2022,"Marcus Semien","TEX",21,93,83,13,8,5,0,0,10,6,8,0,18,0,2,0,1,2,0,0.156626506,12533
2022,"C.J. Cron","COL",21,87,80,23,10,5,1,7,12,19,5,1,21,1,1,0,1,0,0,0.2875,12546
2022,"Eugenio Suarez","SEA",20,85,74,17,7,6,1,3,11,11,11,0,25,0,0,0,2,0,0,0.229729729,12552
2022,"Trevor Story","BOS",17,74,67,15,10,5,0,0,7,5,5,0,21,2,0,0,2,1,0,0.223880597,12564
2022,"Alex Dickerson","ATL",12,36,33,4,3,0,0,1,3,2,3,0,9,0,0,0,3,0,0,0.121212121,12649
2022,"Brad Miller","TEX",17,55,52,10,7,1,0,2,4,10,2,0,12,0,1,0,0,1,0,0.192307692,12775
2022,"George Springer","TOR",21,89,80,24,13,5,0,6,15,12,5,0,18,3,1,0,0,2,0,0.3,12856
2022,"James McCann","NYM",13,48,42,7,4,2,0,1,5,5,2,0,10,3,1,0,1,1,0,0.166666666,12859
2022,"Anthony Rendon","LAA",19,82,68,15,8,5,0,2,7,8,12,0,16,1,1,0,3,2,0,0.220588235,12861
2022,"Francisco Lindor","NYM",22,98,85,24,15,5,0,4,12,14,11,0,16,1,1,0,1,3,2,0.282352941,12916
2022,"Brandon Nimmo","NYM",17,76,63,17,10,3,1,3,11,7,12,0,13,0,0,1,2,0,0,0.269841269,12927
2022,"Austin Hedges","CLE",16,56,50,7,5,0,0,2,5,4,3,0,15,1,0,2,3,1,0,0.14,12976
2022,"Javier Baez","DET",11,46,44,13,8,3,0,2,3,11,2,0,11,0,0,0,0,0,0,0.295454545,12979
2022,"Cam Gallagher","KCR",6,16,15,4,2,2,0,0,1,2,1,0,4,0,0,0,0,0,0,0.266666666,12981
