Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2021,"Aug","Max Scherzer","LAD",29,115,12.72413793,1.55172414,8.2,0.62068966,0.35652174,0.04347826,0.31304348,0.177570093,0.82758621,0.26153846,0.90517241,1.9631375707429033,2.7701078998631448,3137
2021,"Aug","Collin McHugh","TBR",2,6,4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,2.170034122467041,3.052215185761452,7531
2021,"Aug","David Price","LAD",18,72,6,2,3,1,0.16666667,0.05555556,0.11111111,0.220588235,1.05555556,0.24074074,0.61728395,3.947811900244819,4.855850291252136,3184
2021,"Aug","Lucas Luetge","NYY",2,8,4.5,0,1,0,0.125,0,0.125,0.25,1,0.28571429,0.5,2.170034122467041,4.816577312350273,8337
2021,"Aug","Jake Arrieta","2 Tms",11.1,60,6.35294118,2.38235294,2.66666667,3.17647059,0.13333333,0.05,0.08333333,0.5,2.64705882,0.52272727,0.5511811,7.405328241359775,4.373883058046545,4153
2021,"Aug","Aaron Sanchez","SFG",2,11,0,4.5,0,0,0,0.09090909,-0.09090909,0.4,2.5,0.4,0.8,4.670034122467041,8.198758375644683,11490
2021,"Aug","Charlie Morton","ATL",35,134,11.82857143,1.8,6.57142857,1.02857143,0.34328358,0.05223881,0.29104478,0.192,0.88571429,0.26315789,0.79545455,2.712891265324184,2.1345632161412924,4676
2021,"Aug","Jose Urena","DET",3,11,6,0,2,0,0.18181818,0,0.18181818,0.272727272,1,0.33333333,1,1.8367007891337084,2.424821497996649,11589
2021,"Aug","Rich Hill","NYM",18.2,77,7.23214286,0.48214286,15,1.44642857,0.19480519,0.01298701,0.18181818,0.273972602,1.125,0.30357143,0.79787234,4.134319836580562,4.408019113213144,4806
2021,"Aug","Joe Ross","WSN",6.1,25,9.94736843,2.84210526,3.5,1.42105263,0.28,0.08,0.2,0.217391304,1.10526316,0.26666667,0.71428571,3.95950780709308,3.5783771899766315,12972
2021,"Aug","Jon Lester","STL",31.2,139,4.83157895,3.69473684,1.30769231,0.85263158,0.12230216,0.09352518,0.02877698,0.295081967,1.54736842,0.31730769,0.70512821,4.748981490721889,5.021753409153119,4930
2021,"Aug","Louis Head","TBR",1,6,27,0,3,9,0.5,0,0.5,0.5,3,1,0.625,10.17003412246704,-1.0656037509441374,13259
2021,"Aug","Wade LeBlanc","STL",8,33,2.25,4.5,0.5,2.25,0.06060606,0.12121212,-0.06060606,0.206896551,1.25,0.16,0.69444444,7.420034122467041,7.698758375644684,5221
2021,"Aug","Pierce Johnson","SDP",1,5,18,9,2,9,0.4,0.2,0.2,0.25,2,0,1,15.17003412246704,3.9343962490558626,13435
2021,"Aug","Michael Pineda","MIN",12.2,57,6.39473684,0.71052632,9,2.13157895,0.15789474,0.01754386,0.14035088,0.327272727,1.5,0.34090909,0.67567568,5.0647709640736895,4.493075038850355,5372
2021,"Aug","Matt Strahm","SDP",1.1,8,6.75000002,0,1,0,0.125,0,0.125,0.5,3.00000001,0.57142857,0.75,1.670034118717041,2.9933057169668364,13799
2021,"Aug","Madison Bumgarner","ARI",39.2,163,6.35294118,2.26890756,2.8,1.13445378,0.17177914,0.06134969,0.11042945,0.25,1.18487395,0.27118644,0.80952381,4.304487903884314,4.8008588805551256,5524
2021,"Aug","Wandy Peralta","NYY",1.2,7,10.79999998,0,2,0,0.28571429,0,0.28571429,0.285714285,1.2,0.4,1,0.7700341272670412,0.7700341272670412,14295
2021,"Aug","Jake Odorizzi","HOU",24,109,7.875,3.75,2.1,2.625,0.19266055,0.09174312,0.10091743,0.28125,1.54166667,0.28571429,0.85106383,6.586700789133708,5.294547135134539,6397
2021,"Aug","Caleb Smith","ARI",3,26,15,33,0.45454545,3,0.19230769,0.42307692,-0.23076923,0.4,5.66666667,0.55555556,0.44871795,15.170034122467042,14.365425042311351,14875
2021,"Aug","Carlos Carrasco","NYM",19.1,84,8.84482759,1.39655172,6.33333333,2.32758621,0.22619048,0.03571429,0.19047619,0.283950617,1.34482759,0.31578947,0.47368421,5.032103088305329,3.7690166524777053,6632
2021,"Aug","Corey Knebel","LAD",2.2,9,6.74999999,0,2,0,0.22222222,0,0.22222222,0.222222222,0.75,0.28571429,1,1.6700341243420411,2.3316699209858047,15010
2021,"Aug","Johnny Cueto","SFG",18.2,90,6.26785714,4.82142857,1.3,0.96428571,0.14444444,0.11111111,0.03333333,0.333333333,1.92857143,0.375,0.67251462,4.937891265008496,6.0970579121889035,6893
2021,"Aug","Mike Mayers","LAA",2,8,4.5,0,1,0,0.125,0,0.125,0.375,1.5,0.42857143,0.33333333,2.170034122467041,3.052215185761452,15451
2021,"Aug","Chase Anderson","PHI",4,16,2.25,2.25,1,6.75,0.0625,0.0625,0,0.2,1,0,1,13.17003412246704,6.948758375644684,6895
2021,"Aug","Lewis Thorpe","MIN",1.1,8,6.75000002,20.25000005,0.33333333,6.75000002,0.125,0.375,-0.25,0.2,3.00000001,0,0.76923077,18.17003415996704,9.743305733841837,15906
2021,"Aug","J.A. Happ","STL",28.1,110,7.30588235,2.85882353,2.55555556,1.27058824,0.20909091,0.08181818,0.12727273,0.2,1.02352941,0.21621622,0.94017094,4.334740004957006,4.86576685715037,7410
2021,"Aug","David Hess","MIA",1,10,0,0,0,27,0,0,0,0.666666666,6,0.5,0,45.170034122467044,13.227482628822326,16130
2021,"Aug","Jordan Lyles","TEX",34.1,156,8.12621359,3.14563107,2.58333333,2.88349515,0.19871795,0.07692308,0.12179487,0.328671328,1.7184466,0.35294118,0.68807339,6.577801113089155,4.468320095317929,7593
2021,"Aug","Beau Burrows","MIN",2,15,9,13.5,0.66666667,13.5,0.13333333,0.2,-0.06666667,0.416666666,4,0.28571429,0.26315789,25.17003412246704,12.727482628822326,18873
2021,"Aug","Wily Peralta","DET",20,90,6.75,3.15,2.14285714,1.35,0.16666667,0.07777778,0.08888889,0.292682926,1.55,0.32307692,0.70895522,4.670034122467041,4.219741930067539,7738
2021,"Aug","Jimmy Lambert","CHW",3,12,6,3,2,3,0.16666667,0.08333333,0.08333333,0.2,1,0.14285714,1,8.170034122467042,6.777304333448411,19541
2021,"Aug","Andrew Albers","MIN",5.1,21,3.375,1.6875,2,0,0.0952381,0.04761905,0.04761905,0.157894736,0.75,0.17647059,1,3.5450341227014164,4.537487819527912,7853
2021,"Aug","Ian Anderson","ATL",5.2,22,0,3.17647059,0,0,0,0.09090909,-0.09090909,0.2,1.05882353,0.2,1,4.228857651255969,5.785647762036229,19951
2021,"Aug","Brett Anderson","MIL",23.1,98,6.17142857,2.7,2.28571429,0.38571429,0.16326531,0.07142857,0.09183674,0.284090909,1.37142857,0.32432432,0.58823529,3.255748408193572,3.4547607481886398,8223
2021,"Aug","Chris Paddack","SDP",4.2,17,9.64285714,0,5,0,0.29411765,0,0.29411765,0.176470588,0.64285714,0.25,0.66666667,1.0271769811405105,2.5394873742792785,20099
2021,"Aug","Paolo Espino","WSN",19.1,88,8.84482759,1.86206897,4.75,2.79310345,0.21590909,0.04545455,0.17045455,0.320987654,1.55172414,0.34482759,0.66371681,6.014861709164425,4.261881700140836,8246
2021,"Aug","Matt Peacock","ARI",1.1,6,13.50000003,0,2,0,0.33333333,0,0.33333333,0.5,2.25000001,0.75,0.33333333,0.17003411496704102,1.4933057132168364,20339
2021,"Aug","Wade Miley","CIN",30.2,123,7.04347826,2.93478261,2.4,0.29347826,0.19512195,0.08130081,0.11382114,0.24074074,1.17391304,0.29069767,0.84699454,3.2026428181156708,3.986934274281462,8779
2021,"Aug","Brusdar Graterol","LAD",1,5,18,0,2,9,0.4,0,0.4,0.4,2,0.5,0,12.17003412246704,0.9343962490558626,20367
2021,"Aug","Nathan Eovaldi","BOS",29,119,10.55172414,1.24137931,8.5,1.55172414,0.28571429,0.03361345,0.25210084,0.245614035,1.10344828,0.30263158,0.76,3.480378950053248,3.490082352942434,9132
2021,"Aug","Connor Brogdon","PHI",1,5,0,9,0,0,0,0.2,-0.2,0.25,2,0.25,1,6.170034122467041,9.698758375644683,21205
2021,"Aug","Patrick Corbin","WSN",32,139,9,2.8125,3.2,3.09375,0.23021583,0.07194245,0.15827338,0.267716535,1.375,0.26744186,0.55944056,6.576284122467041,3.9270325655117633,9323
2021,"Aug","Glenn Otto Jr.","TEX",5,17,12.6,0,7,0,0.41176471,0,0.41176471,0.117647058,0.4,0.2,1,0.37003412246704137,2.134396249055863,21366
2021,"Aug","Dallas Keuchel","CHW",23,108,4.69565217,4.69565217,1,1.17391304,0.11111111,0.11111111,0,0.29787234,1.73913043,0.3164557,0.58201058,5.648294992032259,5.256736563858778,9434
2021,"Aug","Reiss Knehr","SDP",3,10,6,0,2,3,0.2,0,0.2,0.2,0.66666667,0.14285714,1,6.170034122467042,4.18918362458547,21541
2021,"Aug","Garrett Richards","BOS",9,41,7,3,2.33333333,2,0.17073171,0.07317073,0.09756098,0.297297297,1.55555556,0.31034483,0.625,5.503367455800374,4.966961402363248,9784
2021,"Aug","A.J. Alexy","TEX",5,18,7.2,5.4,1.33333333,0,0.22222222,0.16666667,0.05555556,0.066666666,0.8,0.09090909,1,3.3700341224670414,6.5458859503269196,22343
2021,"Aug","Miles Mikolas","STL",9.1,42,7.71428572,2.89285714,2.66666667,0.96428571,0.19047619,0.07142857,0.11904762,0.27027027,1.39285714,0.31034483,0.71428571,4.134319837097143,4.631850687191427,9803
2021,"Aug","Justin Bruihl","LAD",2.2,9,3.375,0,1,0,0.11111111,0,0.11111111,0.222222222,0.75,0.25,1,2.420034123404541,4.404941513335831,23779
2021,"Aug","Mike Minor","KCR",22.1,98,8.46268657,1.6119403,5.25,2.41791045,0.21428571,0.04081633,0.17346939,0.285714285,1.34328358,0.3030303,0.79646018,5.453616212360113,4.489120154791186,10021
2021,"Aug","Cooper Criswell","LAA",1.1,10,0,0,0,0,0,0,0,0.6,4.50000001,0.6,0.5,3.170034122467041,4.493305720716836,24975
2021,"Aug","Kyle Gibson","PHI",32.2,130,5.23469388,2.47959184,2.11111111,0.2755102,0.14615385,0.06923077,0.07692308,0.211864406,1.04081633,0.23762376,0.82822086,3.231258612256712,4.507643079195453,10123
2021,"Aug","Zack Wheeler","PHI",43,174,9,1.6744186,5.375,1.25581395,0.24712644,0.04597701,0.20114943,0.222222222,1.02325581,0.25862069,0.54644809,3.6118945875833197,3.316113161624864,10310
2021,"Aug","Chris Sale","BOS",15.1,61,12.32608696,1.76086957,7,1.76086957,0.3442623,0.04918033,0.29508197,0.228070175,1.04347826,0.3030303,1,3.756990644333771,2.479250430521895,10603
2021,"Aug","Drew Hutchison","DET",6,31,3,6,0.5,1.5,0.06451613,0.12903226,-0.06451613,0.333333333,2.16666667,0.33333333,0.51724138,6.670034122467042,7.149910645683607,10732
2021,"Aug","Mike Foltynewicz","TEX",24,92,5.25,3,1.75,1.125,0.15217391,0.08695652,0.06521739,0.177215189,0.91666667,0.17460317,0.82568807,5.128367455800375,5.047184316565594,10811
2021,"Aug","Merrill Kelly","ARI",13,54,4.84615385,2.07692308,2.33333333,1.38461538,0.12962963,0.05555556,0.07407407,0.274509803,1.30769231,0.28571429,0.84507042,4.785418737851657,5.364101845943011,11156
2021,"Aug","Sean Nolin","WSN",12.1,57,9.48648649,2.18918919,4.33333333,2.91891892,0.22807018,0.05263158,0.1754386,0.37735849,1.86486487,0.43243243,0.8045977,6.007871961071862,3.651388796569138,11341
