Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024,"Jun","Ben Brown","CHC",2,38,8,9,1,0,8,8,3,2,0,1,9,0.272727272,0.315789473,0.575757575,0.36606016911958394,23590
2024,"Jun","Ryan Weathers","MIA",2,36,6.48,13,3,0,6,6,1,0,0,0,14,0.382352941,0.361111111,0.558823529,0.3818984975417455,23796
2024,"Jun","Valente Bellozo","MIA",1,18,0,2,1,0,0,0,0,0,0,1,2,0.117647058,0.166666666,0.176470588,0.15868604845470852,23899
2024,"Jun","Brayan Bello","BOS",5,119,8.25,35,8,0,23,22,3,14,0,3,20,0.346534653,0.436974789,0.514851485,0.41305769441508444,23920
2024,"Jun","Randy Rodriguez","SFG",1,11,3.375,1,0,0,1,1,0,2,0,0,5,0.111111111,0.272727272,0.111111111,0.2054520140994679,23974
2024,"Jun","Grayson Rodriguez","BAL",5,127,4.0212766,30,5,1,15,14,5,4,0,1,28,0.245901639,0.275590551,0.426229508,0.3018851383464543,24492
2024,"Jun","Simeon Woods Richardson","MIN",5,110,4.5,21,5,1,13,13,4,10,0,1,26,0.216494845,0.293577981,0.412371134,0.3061550472854474,24494
2024,"Jun","Kyle Bradish","BAL",3,57,4.6097561,11,0,1,7,7,2,4,0,0,19,0.207547169,0.263157894,0.358490566,0.2719182236152783,24586
2024,"Jun","Randy Vasquez","SDP",6,131,4.2,39,6,0,14,14,6,9,0,1,19,0.325,0.376923076,0.525,0.3888684699168572,24719
2024,"Jun","Reese Olson","DET",6,145,5.72727273,41,12,1,22,21,3,7,0,0,34,0.301470588,0.331034482,0.470588235,0.34247432988265464,24968
2024,"Jun","Cooper Criswell","BOS",3,56,4.05,12,3,0,7,6,1,4,0,1,13,0.235294117,0.303571428,0.352941176,0.29184553772211075,24975
2024,"Jun","Shawn Dubin","HOU",1,13,0,0,0,0,0,0,0,3,0,0,2,0,0.23076923,0,0.1590301669560946,24977
2024,"Jun","Roddery Munoz","MIA",5,109,5.83783784,25,4,0,17,16,9,13,0,1,19,0.265957446,0.357798165,0.59574468,0.40113490218416264,25311
2024,"Jun","Brady Singer","KCR",5,120,4.22891566,29,4,1,15,13,5,7,0,2,21,0.263636363,0.319327731,0.454545454,0.3350634504767025,25377
2024,"Jun","George Kirby","SEA",5,117,1.74193548,23,5,1,7,6,2,3,0,0,31,0.203539823,0.224137931,0.31858407,0.23495184244780704,25436
2024,"Jun","Matt Waldron","SDP",6,144,2.45454545,24,7,0,11,10,3,9,0,4,27,0.183206106,0.256944444,0.305343511,0.25247813057568336,25550
2024,"Jun","Hunter Brown","HOU",5,120,1.16129032,21,1,0,4,4,3,8,0,1,36,0.189189189,0.25,0.279279279,0.2385466605424881,25880
2024,"Jun","Quinn Priester","PIT",1,22,7.71428571,8,1,0,4,4,0,0,0,0,3,0.363636363,0.363636363,0.409090909,0.33756459572098474,25977
2024,"Jun","Andre Pallante","STL",5,98,4.90909091,25,4,0,13,12,2,10,0,2,21,0.290697674,0.37755102,0.406976744,0.34899185202559646,26108
2024,"Jun","Ryan Pepiot","TBR",5,109,5.32894737,25,3,1,15,15,6,9,0,1,32,0.252525252,0.321100917,0.484848484,0.34677928576775646,26221
2024,"Jun","Tyler Holton","DET",1,10,5.39999999,4,0,0,1,1,0,1,0,0,1,0.444444444,0.5,0.444444444,0.4215973556041718,26231
2024,"Jun","Erik Miller","SFG",5,19,0,4,0,0,1,0,0,2,0,0,3,0.235294117,0.315789473,0.235294117,0.258163383132533,26252
2024,"Jun","Ryne Nelson","ARI",5,119,5.20481928,31,11,0,17,16,4,5,0,2,15,0.279279279,0.319327731,0.486486486,0.3444601763196352,26253
2024,"Jun","Joey Estes","OAK",5,109,4.55844156,25,11,0,13,13,5,6,1,2,19,0.247524752,0.302752293,0.504950495,0.3413740473764914,26257
2024,"Jun","Blake Walston","ARI",1,19,4.15384616,2,1,0,2,2,0,4,0,2,2,0.153846153,0.421052631,0.23076923,0.33331914638218124,26270
2024,"Jun","Nick Lodolo","CIN",5,130,2.73033708,27,5,0,10,9,3,10,0,6,27,0.236842105,0.33076923,0.359649122,0.31066174461291385,26378
2024,"Jun","DJ Herz","WSN",5,99,5.484375,25,3,0,14,13,5,7,0,1,27,0.277777777,0.336734693,0.477777777,0.35249574512851484,26389
2024,"Jun","Alec Marsh","KCR",6,136,5.68421053,34,8,1,20,20,5,11,1,2,31,0.280991735,0.345588235,0.487603305,0.3543662080058345,27451
2024,"Jun","Garrett Crochet","CHW",6,148,1.91150442,29,5,0,9,8,1,6,0,2,56,0.208633093,0.25,0.26618705,0.23092132766504544,27463
